Params;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_random_state;params;split0_test_score;split1_test_score;split2_test_score;mean_test_score;std_test_score;rank_test_score;split0_train_score;split1_train_score;split2_train_score;mean_train_score;std_train_score
{'random_state': 17};16.544972976048786;0.6926817937795909;7.76895014444987;0.5546783197776803;17;{'random_state': 17};0.8239339752407153;0.6763085399449036;0.6184573002754821;0.7062872877466728;0.08653000674254388;1;0.9993112947658402;0.9986235375086029;0.9993117687543015;0.9990822003429148;0.000324323658146812
{'random_state': 42};14.049026568730673;0.5313805755269254;6.45322585105896;0.08312046166840123;42;{'random_state': 42};0.8239339752407153;0.6763085399449036;0.6184573002754821;0.7062872877466728;0.08653000674254388;1;0.9993112947658402;0.9986235375086029;0.9993117687543015;0.9990822003429148;0.000324323658146812
